Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-23 00:00:00-04:00,142.10038450975006,142.5870296621807,141.41908426659344,141.67213439941406,2514500,0.0,0
2017-10-24 00:00:00-04:00,142.28531383078558,142.57730389615728,141.46775352873016,141.90573120117188,2918400,0.0,0
2017-10-25 00:00:00-04:00,142.5870498023526,143.0542250563289,141.3315116662808,142.33399963378906,3439700,0.0,0
2017-10-26 00:00:00-04:00,143.07365886805368,143.4337714883212,142.44102618089775,142.6746063232422,2574900,0.0,0
2017-10-27 00:00:00-04:00,142.90823736296778,144.5531005859375,142.158799564377,144.5531005859375,3491900,0.0,0
2017-10-30 00:00:00-04:00,147.25884179430255,147.43402693926214,144.61149069476022,144.9716033935547,6555700,0.0,0
2017-10-31 00:00:00-04:00,146.60672252819046,147.9401254857668,142.24637129467072,144.79640197753906,7613700,0.0,0
2017-11-01 00:00:00-04:00,145.94489346234914,147.44376900482283,144.80614546906438,144.9132080078125,4531700,0.0,0
2017-11-02 00:00:00-04:00,144.36816347426063,145.22466375884045,143.53113315557562,144.29029846191406,3883600,0.0,0
2017-11-03 00:00:00-04:00,144.44602010948853,145.3706429442279,143.76471985500854,145.30250549316406,2338700,0.0,0
2017-11-06 00:00:00-05:00,145.2246911628458,146.44130436427585,144.9813685225598,146.0811767578125,3142900,0.0,0
2017-11-07 00:00:00-05:00,146.29528591794997,146.46074351315542,144.94241277952068,145.96437072753906,2683400,0.0,0
2017-11-08 00:00:00-05:00,145.47772550002875,146.22716330874007,144.24164246380712,145.96437072753906,3786800,0.0,0
2017-11-09 00:00:00-05:00,145.28305037963014,145.86701566151368,143.64791491764646,145.30250549316406,2716400,0.0,0
2017-11-10 00:00:00-05:00,145.02028233352752,145.75997775603275,144.7380346272872,145.5458526611328,1795900,0.0,0
2017-11-13 00:00:00-05:00,144.78669608445034,146.18823684502877,144.76724096644546,145.69186401367188,1750500,0.0,0
2017-11-14 00:00:00-05:00,145.29278250047437,146.47047036046652,145.06892987794873,145.94488525390625,3062300,0.0,0
2017-11-15 00:00:00-05:00,145.380364158891,145.51662420384278,144.14429619798256,144.36814880371094,3058100,0.0,0
2017-11-16 00:00:00-05:00,145.0202499445038,146.51911042281145,144.6309397777626,146.31472778320312,2715400,0.0,0
2017-11-17 00:00:00-05:00,145.3414668132375,145.52639437764833,144.31950885549563,145.0397491455078,3186400,0.0,0
2017-11-20 00:00:00-05:00,145.37063727203247,146.27579010668822,145.2441047828406,145.56529235839844,2048700,0.0,0
2017-11-21 00:00:00-05:00,145.96434218217593,148.55329785052044,145.92540225489944,148.43649291992188,3999000,0.0,0
2017-11-22 00:00:00-05:00,148.3392103766268,148.47547045414572,146.91819969572833,147.21018981933594,2658600,0.0,0
2017-11-24 00:00:00-05:00,147.35613442317936,148.91340472682782,147.16147934803087,148.6603546142578,1577500,0.0,0
2017-11-27 00:00:00-05:00,148.98159708402676,149.8283551412036,148.64093943853211,148.88426208496094,3260200,0.0,0
2017-11-28 00:00:00-05:00,149.40977966881087,150.5193299503879,149.26379207303646,150.07162475585938,3874500,0.0,0
2017-11-29 00:00:00-05:00,150.22739245203329,150.34418255795634,141.39964061557131,144.3876495361328,7217000,0.0,0
2017-11-30 00:00:00-05:00,145.33171089452122,147.13228899133,144.25135809594357,146.45098876953125,6943700,0.0,0
2017-12-01 00:00:00-05:00,146.38289198372354,146.95714469204046,143.41436770334948,145.69186401367188,3933000,0.0,0
2017-12-04 00:00:00-05:00,145.915673389781,146.56777607911937,139.55036165041366,139.59901428222656,7490100,0.0,0
2017-12-05 00:00:00-05:00,139.86180357653436,142.4118340870103,136.8543403194688,141.2536163330078,6807100,0.0,0
2017-12-06 00:00:00-05:00,141.19522912782773,144.11509999015428,140.75723661749382,143.48245239257812,3752000,0.0,0
2017-12-07 00:00:00-05:00,143.5700661406524,146.39261730149462,143.5700661406524,145.458251953125,3417900,0.0,0
2017-12-08 00:00:00-05:00,146.4023478779573,146.4218178453255,145.1857348140354,145.88650512695312,2521500,0.0,0
2017-12-11 00:00:00-05:00,146.2077222645636,147.21021044345147,146.09093213925215,146.85009765625,3394800,0.0,0
2017-12-12 00:00:00-05:00,146.80139511870982,149.62393138252625,146.58727003924974,148.42678833007812,3360300,0.0,0
2017-12-13 00:00:00-05:00,148.42677526637746,149.3416705524132,147.609214953796,147.63841247558594,3618700,0.0,0
2017-12-14 00:00:00-05:00,147.86226646161197,149.44873446596333,147.72600640825388,147.8719940185547,3016700,0.0,0
2017-12-15 00:00:00-05:00,148.57275142525577,149.51684416032293,146.83056840405084,149.30271911621094,5067300,0.0,0
2017-12-18 00:00:00-05:00,150.0230034303168,150.51937625989677,148.971847863646,149.03024291992188,3531500,0.0,0
2017-12-19 00:00:00-05:00,148.87450271481495,149.06915782011797,147.3853547737272,147.62867736816406,2712700,0.0,0
2017-12-20 00:00:00-05:00,148.4365010345919,148.6506260926257,147.00576307919863,147.40481567382812,1992500,0.0,0
2017-12-21 00:00:00-05:00,147.40484013173233,148.16400551754938,146.41207968442,146.50941467285156,2789000,0.0,0
2017-12-22 00:00:00-05:00,146.90845438753516,147.4729645979763,146.29527668716702,146.82086181640625,1892300,0.0,0
2017-12-26 00:00:00-05:00,146.55806434156972,147.29775966948628,145.88649161628234,147.23936462402344,1200700,0.0,0
2017-12-27 00:00:00-05:00,147.51191596811276,147.7260410809658,147.06421062395492,147.35618591308594,1730200,0.0,0
2017-12-28 00:00:00-05:00,147.8038706418927,148.5435659489219,147.16149545747604,147.71627807617188,1570600,0.0,0
2017-12-29 00:00:00-05:00,148.14451763078412,148.8160754379683,147.3172149658203,147.3172149658203,2258800,0.0,0
2018-01-02 00:00:00-05:00,147.94987445455988,149.3124899814529,147.08364655691202,147.85255432128906,3168900,0.0,0
2018-01-03 00:00:00-05:00,148.22236954905847,149.8672324911579,148.09585191205693,149.71151733398438,3732400,0.0,0
2018-01-04 00:00:00-05:00,150.41226321648813,153.19587382404802,150.19815303242666,151.64834594726562,3247200,0.0,0
2018-01-05 00:00:00-05:00,152.02797280795957,154.7921142578125,152.01824524942455,154.7921142578125,2747700,0.0,0
2018-01-08 00:00:00-05:00,154.58736455525275,156.43952148385145,154.09995327145182,155.25999450683594,3143100,0.25,0
2018-01-09 00:00:00-05:00,155.63047041519775,156.07889549512427,154.5484163985707,155.4842529296875,2573900,0.0,0
2018-01-10 00:00:00-05:00,155.2210466307625,155.94242093361672,153.60285191700262,155.83518981933594,2416900,0.0,0
2018-01-11 00:00:00-05:00,156.0691527102509,157.0732191103079,155.42576602440363,156.86849975585938,2804000,0.0,0
2018-01-12 00:00:00-05:00,157.43389145927998,158.42821493865222,156.2153628876137,158.2429962158203,3041000,0.0,0
2018-01-16 00:00:00-05:00,159.5200115563862,159.8124613881013,157.24867251701588,158.20399475097656,4673400,0.0,0
2018-01-17 00:00:00-05:00,159.01310771722785,160.35836808781156,158.77915973946864,160.1829071044922,3136000,0.0,0
2018-01-18 00:00:00-05:00,160.6800308493146,161.80107102835328,159.97815730039173,161.31365966796875,4150600,0.0,0
2018-01-19 00:00:00-05:00,162.11304478060242,162.74667369048942,161.00174731390052,162.62969970703125,2947800,0.0,0
2018-01-22 00:00:00-05:00,162.3859865598958,164.0919264887957,162.10327961332186,164.04318237304688,2275900,0.0,0
2018-01-23 00:00:00-05:00,164.2576367869786,164.6963040586677,162.4542087121717,162.98062133789062,3035300,0.0,0
2018-01-24 00:00:00-05:00,163.7117688609802,163.8677441031343,161.77186583256014,162.80517578125,3912400,0.0,0
2018-01-25 00:00:00-05:00,163.77998364566793,164.67681889351252,162.922149642078,164.3453826904297,2088900,0.0,0
2018-01-26 00:00:00-05:00,164.7548143139091,166.07083118945758,164.54035208419572,166.05133056640625,2191600,0.0,0
2018-01-29 00:00:00-05:00,165.83684524310613,166.5094753358476,164.05291778506592,164.30638122558594,3082800,0.0,0
2018-01-30 00:00:00-05:00,163.19508353731464,163.77022540185402,162.1130296673535,162.98062133789062,4227100,0.0,0
2018-01-31 00:00:00-05:00,163.29257992371095,165.39820097437672,162.8149262186644,164.7450714111328,5815300,0.0,0
2018-02-01 00:00:00-05:00,168.1666717999253,172.2706822333517,166.69469476244004,168.5760955810547,6848400,0.0,0
2018-02-02 00:00:00-05:00,167.57201366335696,172.65084639890708,166.12928025391756,166.25601196289062,6556500,0.0,0
2018-02-05 00:00:00-05:00,163.15608153817718,167.6305293375256,159.88067645038348,160.44607543945312,7196000,0.0,0
2018-02-06 00:00:00-05:00,156.45903328792113,165.0959624494538,152.8521925048044,165.01797485351562,7259900,0.0,0
2018-02-07 00:00:00-05:00,164.74503307095958,168.26414354396874,163.2340549406523,164.48182678222656,4364800,0.0,0
2018-02-08 00:00:00-05:00,164.52083331698887,164.9790011817313,156.42005895785073,156.57601928710938,6557700,0.0,0
2018-02-09 00:00:00-05:00,157.59960236861417,162.29825546636994,154.5776605735465,161.0407257080078,6303000,0.0,0
2018-02-12 00:00:00-05:00,162.60045641107664,164.5696027578699,161.4111713290683,163.95545959472656,5227400,0.0,0
2018-02-13 00:00:00-05:00,163.11707389304877,166.47046614958907,162.80512350889944,165.83682250976562,3471000,0.0,0
2018-02-14 00:00:00-05:00,165.0959936912053,168.31291197799388,164.7450568803808,168.1764373779297,4203700,0.0,0
2018-02-15 00:00:00-05:00,169.5704044170079,170.30152143651893,167.04561721287035,170.29177856445312,3915000,0.0,0
2018-02-16 00:00:00-05:00,169.9603424962841,172.22192340953617,169.75562318589766,171.22760009765625,4213100,0.0,0
2018-02-20 00:00:00-05:00,170.47704320262676,171.98800688382372,169.65818061536967,170.93521118164062,3750100,0.0,0
2018-02-21 00:00:00-05:00,170.93515673663978,171.9099793815602,167.94244407691983,167.9814453125,5999500,0.0,0
2018-02-22 00:00:00-05:00,168.97579189473342,169.4534604535741,166.49974836179734,168.59561157226562,5605800,0.0,0
2018-02-23 00:00:00-05:00,169.52168307904404,171.35435474734155,168.14719420243676,171.33485412597656,3093800,0.0,0
2018-02-26 00:00:00-05:00,172.0562211801297,173.65492994908513,171.62729677571957,173.3917236328125,4088100,0.0,0
2018-02-27 00:00:00-05:00,173.2455519236022,174.65904235720734,171.50061035156247,171.5006103515625,3815900,0.0,0
2018-02-28 00:00:00-05:00,171.85150903253006,174.46404193465307,171.32511125260197,171.33485412597656,4145700,0.0,0
2018-03-01 00:00:00-05:00,171.9100030201657,172.8848257991298,167.81573544882434,169.12200927734375,4658500,0.0,0
2018-03-02 00:00:00-05:00,167.24058639901946,170.91567228282426,165.00824887586305,170.6134796142578,4190100,0.0,0
2018-03-05 00:00:00-05:00,169.74588129026387,174.75646936676722,168.55659640784043,174.03509521484375,4826500,0.0,0
2018-03-06 00:00:00-05:00,174.66870831647216,175.55580046247707,172.4948580586183,173.0602569580078,3820900,0.0,0
2018-03-07 00:00:00-05:00,171.33484753504032,175.18540943993915,171.13014307973793,174.697998046875,2766100,0.0,0
2018-03-08 00:00:00-05:00,174.8344572139969,175.3608549272244,173.08951625102193,174.73696899414062,2235300,0.0,0
2018-03-09 00:00:00-05:00,175.7117854947744,178.71424109012415,175.43883633834383,178.6265106201172,4168900,0.0,0
2018-03-12 00:00:00-04:00,178.22685978249817,178.89948991509385,177.12530522479125,177.94415283203125,3589000,0.0,0
2018-03-13 00:00:00-04:00,178.85075330220442,179.10420189375975,175.61433423121375,176.4526824951172,3286600,0.0,0
2018-03-14 00:00:00-04:00,177.40802722799634,177.41777010226065,175.09768681027666,175.58509826660156,2820700,0.0,0
2018-03-15 00:00:00-04:00,176.02377298034924,177.58348064939253,175.48761742630265,176.39419555664062,2258200,0.0,0
2018-03-16 00:00:00-04:00,176.45266777262682,178.5582885678556,176.45266777262682,177.9539031982422,4605000,0.0,0
2018-03-19 00:00:00-04:00,177.21303559445494,177.7102047571545,174.6005175517342,176.03350830078125,3770000,0.0,0
2018-03-20 00:00:00-04:00,176.74510220392722,178.63626063092684,176.6573717304142,177.91488647460938,2859300,0.0,0
2018-03-21 00:00:00-04:00,178.35362999016652,178.88002788707263,176.18952165082752,176.1992645263672,3238400,0.0,0
2018-03-22 00:00:00-04:00,174.6882472274827,175.72155704182177,170.70122544399854,171.1009063720703,4387300,0.0,0
2018-03-23 00:00:00-04:00,171.7442852357359,172.41691539260228,167.33809659515046,167.50381469726562,4324100,0.0,0
2018-03-26 00:00:00-04:00,170.91566513577413,173.00178511097585,168.70281345017065,172.70933532714844,5470100,0.0,0
2018-03-27 00:00:00-04:00,173.8693990872019,174.0058736872661,166.66545902925154,168.1764373779297,5069100,0.0,0
2018-03-28 00:00:00-04:00,167.91323842549008,168.57611083359484,164.30639680143332,166.0610809326172,5166600,0.0,0
2018-03-29 00:00:00-04:00,167.39656162761312,172.21218832948227,166.51922711394926,170.7499542236328,3719200,0.0,0
2018-04-02 00:00:00-04:00,170.24305688209742,171.34461142981863,164.78404313408538,167.27960205078125,4222400,0.0,0
2018-04-03 00:00:00-04:00,168.0204849445296,168.53713992017435,165.53468343693407,168.12771606445312,3612600,0.0,0
2018-04-04 00:00:00-04:00,164.92051057317084,169.6289063796031,163.7117398472448,169.3169708251953,4628300,0.0,0
2018-04-05 00:00:00-04:00,170.7207108824613,172.97254902752252,170.1455541622782,171.37384033203125,3434100,0.0,0
