Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-23 00:00:00-04:00,95.83055380602173,96.19422117130074,95.49637906394912,95.7715835571289,1236000,0.0,0
2017-10-24 00:00:00-04:00,96.2925095205956,96.3318255203022,95.75192389808,96.06644439697266,549100,0.0,0
2017-10-25 00:00:00-04:00,96.08609728079904,97.85527211180175,96.08609728079904,97.81595611572266,915100,0.0,0
2017-10-26 00:00:00-04:00,98.05185958590872,98.85781882022783,97.56042084550045,98.68090057373048,1796700,0.0,0
2017-10-27 00:00:00-04:00,99.07404403147984,99.85051057161186,98.17962200609222,99.8308563232422,1116300,0.0,0
2017-10-30 00:00:00-04:00,99.60480432114689,100.24367620917958,99.2804604384623,100.13555908203124,737700,0.0,0
2017-10-31 00:00:00-04:00,100.26334285565228,102.21926711718385,99.6637869390064,102.1701202392578,1720300,0.0,0
2017-11-01 00:00:00-04:00,102.60256573267957,102.68119772020248,100.3812608270913,100.79407501220705,1055600,0.0,0
2017-11-02 00:00:00-04:00,100.74493959858448,101.08894520965691,99.96846550572954,101.04962921142578,687800,0.0,0
2017-11-03 00:00:00-04:00,101.85558411950966,102.28805258299758,101.2658591685095,101.83592987060548,1103100,0.0,0
2017-11-06 00:00:00-05:00,101.99319564570315,103.03505090272724,101.84577001859812,102.48463439941406,1097400,0.0,0
2017-11-07 00:00:00-05:00,102.61241808583527,102.61241808583527,101.36415939357605,102.12097930908205,1253000,0.0,0
2017-11-08 00:00:00-05:00,101.34451586090388,101.97355696177924,98.32708175244314,99.90951538085938,2263400,0.0,0
2017-11-09 00:00:00-05:00,99.5654931324124,99.594978257428,96.22370815337224,97.61939239501952,1781800,0.0,0
2017-11-10 00:00:00-05:00,97.43264468804044,98.24843481954665,96.48908318002232,97.15744018554688,1142900,0.0,0
2017-11-13 00:00:00-05:00,96.63650282063293,97.98304751851006,96.63650282063293,97.89458465576172,1367100,0.0,0
2017-11-14 00:00:00-05:00,97.74717455354224,99.752245762174,97.44248489641932,99.60481262207033,1072200,0.0,0
2017-11-15 00:00:00-05:00,99.28045077314825,99.56548612617546,97.33435017269883,97.6881866455078,1131300,0.0,0
2017-11-16 00:00:00-05:00,98.13046910027468,99.38855838256138,97.99286687387374,98.50396728515624,861800,0.0,0
2017-11-17 00:00:00-05:00,98.1206653480521,98.45484010792224,97.70785858629704,98.3172378540039,622800,0.0,0
2017-11-20 00:00:00-05:00,98.75954101310305,99.82104308405624,98.48432899599295,99.3492660522461,695900,0.0,0
2017-11-21 00:00:00-05:00,99.78172927906547,101.44279479980467,99.45738537458836,101.44279479980467,1017400,0.0,0
2017-11-22 00:00:00-05:00,101.40346706170936,101.60004705551108,100.34195759146004,100.67613983154295,659500,0.0,0
2017-11-24 00:00:00-05:00,100.8530585101531,101.73764973916374,100.71545626328034,101.69833374023438,266000,0.0,0
2017-11-27 00:00:00-05:00,102.00302027104348,102.40600362380188,100.9808268261,102.11113739013672,686300,0.0,0
2017-11-28 00:00:00-05:00,102.56327511254034,103.1038607870496,101.6590295285984,101.7769775390625,838200,0.0,0
2017-11-29 00:00:00-05:00,101.89490845275913,101.89490845275913,97.19675521051612,97.26555633544922,1837200,0.0,0
2017-11-30 00:00:00-05:00,97.75700901016792,99.02492206348724,97.03951253348072,98.83817291259766,1725700,0.0,0
2017-12-01 00:00:00-05:00,98.7398898078414,99.28047552573376,96.63653219437916,99.0249252319336,1093300,0.0,0
2017-12-04 00:00:00-05:00,99.51635603147136,99.75224455352252,93.6878916202456,94.31693267822266,2118900,0.0,0
2017-12-05 00:00:00-05:00,94.31693007011457,95.99764980342962,93.73703590719916,94.97545623779295,1328600,0.0,0
2017-12-06 00:00:00-05:00,94.99510891415112,96.7937764827966,94.69041179949028,95.52586364746094,1630700,0.0,0
2017-12-07 00:00:00-05:00,95.79122653501716,97.86509836298654,95.79122653501716,97.49160766601562,709800,0.0,0
2017-12-08 00:00:00-05:00,97.68818757442286,98.14031029425364,97.30486597502806,97.66853332519533,639000,0.0,0
2017-12-11 00:00:00-05:00,97.4817739613502,98.78900261091783,97.12793752238812,98.50396728515624,866200,0.0,0
2017-12-12 00:00:00-05:00,97.9535694019806,99.0052479642493,97.9437385279146,98.42534637451172,892700,0.0,0
2017-12-13 00:00:00-05:00,98.71040068805443,99.63430805992544,97.37368651125598,97.65872192382812,1049800,0.0,0
2017-12-14 00:00:00-05:00,97.80614665989415,98.46473901339895,97.62921061721228,97.84546661376952,1269900,0.01,0
2017-12-15 00:00:00-05:00,98.4352616074103,99.72295836366348,97.90445342174868,99.11351776123048,2747300,0.0,0
2017-12-18 00:00:00-05:00,99.82126653095432,100.52900331105036,98.92675431657985,99.6344985961914,1003700,0.0,0
2017-12-19 00:00:00-05:00,99.65415915712374,101.13845583583996,99.14301465492204,100.97135162353516,1218000,0.0,0
2017-12-20 00:00:00-05:00,101.06964547470592,101.62994179106036,99.89990101619648,99.98837280273438,733900,0.0,0
2017-12-21 00:00:00-05:00,100.30291526472232,100.48968318523848,98.12070640221846,98.66134643554688,1119000,0.0,0
2017-12-22 00:00:00-05:00,98.5925359618157,98.926744338191,98.2583200859256,98.6515121459961,548300,0.0,0
2017-12-26 00:00:00-05:00,98.35661314541164,99.2904451962696,97.87495682415664,99.01521301269533,440700,0.0,0
2017-12-27 00:00:00-05:00,99.30025779234056,99.30025779234056,98.05188125063972,98.62200927734376,1077800,0.0,0
2017-12-28 00:00:00-05:00,98.641693601443,98.70067729310256,97.9142930667783,98.6122055053711,948100,0.0,0
2017-12-29 00:00:00-05:00,98.8874261877214,99.0348741503793,98.277985608024,98.53355407714844,844400,0.0,0
2018-01-02 00:00:00-05:00,98.97588797440324,99.23145641773036,97.13771955777982,97.86511993408205,1150200,0.0,0
2018-01-03 00:00:00-05:00,98.32713019646536,100.82389120584256,98.09121795528053,99.97853088378906,1221600,0.0,0
2018-01-04 00:00:00-05:00,100.57814526032648,101.9838018166718,100.47984911992422,101.88550567626952,1121400,0.0,0
2018-01-05 00:00:00-05:00,102.08210692855948,102.47529902423902,101.23674654767883,101.79704284667967,1001300,0.0,0
2018-01-08 00:00:00-05:00,101.78722921618704,103.04543805544328,101.32522901750347,102.40650177001952,577000,0.0,0
2018-01-09 00:00:00-05:00,103.56639687018372,104.70664562489168,102.84882077923102,103.0257568359375,1353400,0.0,0
2018-01-10 00:00:00-05:00,102.69155749770152,102.69155749770152,101.25641268887765,101.80687713623048,1223000,0.0,0
2018-01-11 00:00:00-05:00,101.9641528746534,102.41632115242716,101.01066449563504,102.22955322265624,658200,0.0,0
2018-01-12 00:00:00-05:00,102.77017657480788,102.77017657480788,101.2072403366172,101.50213623046876,843400,0.0,0
2018-01-16 00:00:00-05:00,101.85601565112384,103.61554427913764,101.75771201307236,102.81932830810548,1553300,0.0,0
2018-01-17 00:00:00-05:00,103.21251728331836,104.36259781887756,102.92745324040364,103.9989013671875,804800,0.0,0
2018-01-18 00:00:00-05:00,104.24465228872673,104.96222087523986,103.43861192471,104.3724365234375,642000,0.0,0
2018-01-19 00:00:00-05:00,105.06053445728848,106.22044712483458,102.86850087763538,106.17130279541016,1077100,0.0,0
2018-01-22 00:00:00-05:00,105.905873080862,107.30170524008687,105.44387298234174,107.2427215576172,875400,0.0,0
2018-01-23 00:00:00-05:00,107.31153524923128,108.12740748742912,106.82004703337932,108.01927947998048,1216100,0.0,0
2018-01-24 00:00:00-05:00,108.36332266476852,110.35876367522532,108.28469024773491,110.26046752929688,1325400,0.0,0
2018-01-25 00:00:00-05:00,110.75196293381704,111.1844750033419,110.03439427248608,110.28996276855467,846300,0.0,0
2018-01-26 00:00:00-05:00,110.57501315185164,111.33190917968749,110.04420499583442,111.3319091796875,682000,0.0,0
2018-01-29 00:00:00-05:00,110.95837093203126,111.33190675564074,110.00489014424844,110.5062026977539,792500,0.0,0
2018-01-30 00:00:00-05:00,109.6117089779438,110.72246969639671,108.63855686670364,109.48391723632812,717400,0.0,0
2018-01-31 00:00:00-05:00,109.88694520727228,110.97804973585986,109.27749706983556,109.87711334228516,941600,0.0,0
2018-02-01 00:00:00-05:00,109.7689704155549,110.30961042367537,108.80565776410435,109.6903305053711,964700,0.0,0
2018-02-02 00:00:00-05:00,109.05141838092818,109.05141838092818,106.75124940640325,106.86920928955078,1053200,0.0,0
2018-02-05 00:00:00-05:00,106.2007609294738,107.54744116762224,102.94711175862454,103.19285583496094,1013200,0.0,0
2018-02-06 00:00:00-05:00,101.54147219474991,104.52971405938392,99.86057583405976,104.20533752441406,1256900,0.0,0
2018-02-07 00:00:00-05:00,103.63521466967832,106.2204402141124,103.63521466967832,104.51006317138672,769600,0.0,0
2018-02-08 00:00:00-05:00,104.57886020146884,105.15882018611973,98.7694734880344,98.87759399414062,1454500,0.0,0
2018-02-09 00:00:00-05:00,99.56568646083008,103.06508025603664,97.75700587599935,102.1607437133789,1575700,0.0,0
2018-02-12 00:00:00-05:00,103.08473900135162,105.56183625920642,102.61290702391912,104.58869171142578,1900200,0.0,0
2018-02-13 00:00:00-05:00,103.74333204001756,106.23026117726016,103.67452399074853,105.0310287475586,1248400,0.0,0
2018-02-14 00:00:00-05:00,104.37245040928708,106.2990835479046,102.92747368044496,105.74861907958984,1503800,0.0,0
2018-02-15 00:00:00-05:00,104.94256615367428,110.457064546272,103.91043789856198,110.4374008178711,2883500,0.0,0
2018-02-16 00:00:00-05:00,110.77161389145444,112.90467089835758,110.51603792533936,112.40335083007812,1686800,0.0,0
2018-02-20 00:00:00-05:00,112.05931749339054,113.2782062153842,111.76442155281234,112.77689361572266,1343000,0.0,0
2018-02-21 00:00:00-05:00,112.78671041748876,113.27819861915056,110.30961318089972,110.32926940917967,870500,0.0,0
2018-02-22 00:00:00-05:00,111.07634209955468,111.91187060659514,109.79846967736428,110.11302185058594,960800,0.0,0
2018-02-23 00:00:00-05:00,110.93872143724026,112.5606340604953,110.44723321804268,112.51148223876952,1061800,0.0,0
2018-02-26 00:00:00-05:00,112.84567147912394,113.0422637205718,111.73490356635504,112.74736785888672,831700,0.0,0
2018-02-27 00:00:00-05:00,112.7080732479904,112.99312979335036,111.18445688733736,112.25589752197266,1964000,0.0,0
2018-02-28 00:00:00-05:00,112.74742146891784,113.50431770736498,111.4105725927798,111.45972442626952,1756300,0.0,0
2018-03-01 00:00:00-05:00,111.68579142726988,112.63927232241042,109.15954214945144,109.55272674560548,1594800,0.0,0
2018-03-02 00:00:00-05:00,109.1104023518845,111.80375612989528,108.17657758381452,111.51869201660156,1440900,0.0,0
2018-03-05 00:00:00-05:00,110.948554449196,112.2952273840384,109.71000202414164,111.79391479492188,1550100,0.0,0
2018-03-06 00:00:00-05:00,111.8627310823192,112.84570760325516,111.14515492224903,112.23625946044922,879800,0.0,0
2018-03-07 00:00:00-05:00,111.12549916742203,112.68842824263469,111.12549916742203,112.36404418945312,602900,0.0,0
2018-03-08 00:00:00-05:00,112.38368422548332,112.94398042670622,111.8921960665329,112.5802764892578,578300,0.0,0
2018-03-09 00:00:00-05:00,113.09144543178786,115.67667083796944,113.09144543178786,115.22450256347656,658200,0.0,0
2018-03-12 00:00:00-04:00,115.65700774902328,116.07968040487047,114.8018155743564,115.82411193847656,769100,0.0,0
2018-03-13 00:00:00-04:00,116.25660747329624,116.286103062845,114.64452688895148,115.25397491455078,1130200,0.0,0
2018-03-14 00:00:00-04:00,115.8929471187195,116.32545173976308,114.48729022641562,115.87328338623048,892300,0.0,0
2018-03-15 00:00:00-04:00,116.1681580979014,116.41392301263852,115.41120546057712,116.20748138427734,729600,0.01,0
2018-03-16 00:00:00-04:00,116.19767104642835,116.92514073413808,115.68648322547828,116.01089477539062,1227500,0.0,0
2018-03-19 00:00:00-04:00,115.69631783331496,115.69631783331496,113.2583260697042,114.57563018798828,990200,0.0,0
2018-03-20 00:00:00-04:00,114.74275931243044,116.29599584359792,114.1037688407322,115.7061538696289,742800,0.0,0
2018-03-21 00:00:00-04:00,115.93223915970192,116.3254645683548,114.45764950236668,114.5559539794922,699400,0.0,0
2018-03-22 00:00:00-04:00,113.71052532517956,114.34951569554256,111.53796406606632,111.58712005615234,810600,0.0,0
2018-03-23 00:00:00-04:00,111.60678182371522,112.00983995597964,109.1982882289712,109.29659271240234,736700,0.0,0
2018-03-26 00:00:00-04:00,110.76133353134814,112.67830442796084,109.62098819041796,112.47186279296876,799900,0.0,0
2018-03-27 00:00:00-04:00,113.15018374553676,113.19933973658142,108.62811007502306,109.23760986328124,757000,0.0,0
2018-03-28 00:00:00-04:00,109.3654033924468,109.88642388948328,107.00605835855706,108.21522521972656,1086700,0.0,0
2018-03-29 00:00:00-04:00,108.78540430440968,110.67287737652526,107.566404716036,109.63082885742188,1029300,0.0,0
2018-04-02 00:00:00-04:00,109.5620112522827,110.3976180789131,106.51452738504273,107.34030151367188,1110300,0.0,0
2018-04-03 00:00:00-04:00,107.65488321125513,108.35285478488284,106.28843065863651,107.79251098632812,1338600,0.0,0
2018-04-04 00:00:00-04:00,106.49488495187056,108.90337880145428,105.5609735100804,108.54947662353516,1045800,0.0,0
2018-04-05 00:00:00-04:00,109.31625729648754,110.7220332459906,108.834560048101,109.48338317871094,824200,0.0,0
2018-04-06 00:00:00-04:00,108.3725130842208,109.1294733500882,106.19011907116084,106.92741394042967,844800,0.0,0
2018-04-09 00:00:00-04:00,107.73352349887058,108.91319979856657,106.52436410436,106.642333984375,946800,0.0,0
2018-04-10 00:00:00-04:00,108.43149529140132,109.81760566268092,108.13657436126482,108.81488800048828,1423400,0.0,0
2018-04-11 00:00:00-04:00,107.82201409805072,108.38235796165591,106.68166097203196,106.85861206054688,1208100,0.0,0
2018-04-12 00:00:00-04:00,107.487758534676,108.83455320587191,107.07487520487334,107.70403289794922,1076900,0.0,0
2018-04-13 00:00:00-04:00,108.13657816832765,108.96234480154052,107.12402777277563,108.06776428222656,1096000,0.0,0
2018-04-16 00:00:00-04:00,108.75592149634416,109.56203036962783,108.51015650448753,108.56914520263672,702200,0.0,0
2018-04-17 00:00:00-04:00,109.5030335107636,110.397621553253,109.28675914883644,110.01422882080078,797600,0.0,0
2018-04-18 00:00:00-04:00,110.20099927510982,110.78100844242586,109.93557643593188,110.65320587158205,765100,0.0,0
2018-04-19 00:00:00-04:00,110.57458597611146,111.06611594888903,109.8962722136297,110.43695068359376,554300,0.0,0
2018-04-20 00:00:00-04:00,110.27966819646244,110.99730527763498,109.1491477261973,109.39491271972656,673300,0.0,0
2018-04-23 00:00:00-04:00,109.50302701362126,110.4172728983358,107.94979077934912,108.38233947753906,453500,0.0,0
2018-04-24 00:00:00-04:00,109.04099366024788,109.92574900011094,106.69148128559284,107.79251098632812,930700,0.0,0
2018-04-25 00:00:00-04:00,107.772857410436,107.84167130552008,105.81657025005828,107.67455291748048,746600,0.0,0
2018-04-26 00:00:00-04:00,108.45116051342234,110.65321244004856,108.03827718345828,110.25999450683594,853400,0.0,0
2018-04-27 00:00:00-04:00,110.3288113551417,110.75152739482238,108.86404676406708,109.21794891357422,925200,0.0,0
2018-04-30 00:00:00-04:00,109.7389524690714,111.68541399035828,109.68980398377728,111.13490295410156,1357900,0.0,0
