Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-23 00:00:00-04:00,33.34857704903744,33.367435875745635,33.184814585353465,33.209625244140625,54700,0.0,0
2017-10-24 00:00:00-04:00,33.32873121707723,33.38827982919799,33.219553713318696,33.27910232543945,275100,0.0,0
2017-10-25 00:00:00-04:00,33.26917677744284,33.398205072708876,33.08059987370987,33.31880187988281,179600,0.0,0
2017-10-26 00:00:00-04:00,33.51730961670399,33.58678552469021,33.39820860103519,33.5272331237793,112300,0.0,0
2017-10-27 00:00:00-04:00,33.77536097551231,33.77536097551231,33.45775575680988,33.66618347167969,106900,0.0,0
2017-10-30 00:00:00-04:00,33.77536098709654,33.77536098709654,33.45775576828519,33.53715896606445,141600,0.0,0
2017-10-31 00:00:00-04:00,33.576860280640716,33.765437194540404,33.418053886426875,33.74558639526367,79600,0.0,0
2017-11-01 00:00:00-04:00,33.87461706097588,33.87461706097588,33.48753591345441,33.626487731933594,102000,0.0,0
2017-11-02 00:00:00-04:00,33.57686233520508,33.6354189784246,33.40813242410473,33.57686233520508,87800,0.0,0
2017-11-03 00:00:00-04:00,33.59670756672308,33.712832661051365,33.55700975399993,33.66618347167969,51700,0.0,0
2017-11-06 00:00:00-05:00,33.67611370242324,33.79521472328896,33.6274805647108,33.77536392211914,90400,0.0,0
2017-11-07 00:00:00-05:00,33.79521502454285,33.93416684781702,33.413097510538876,33.43790817260742,89300,0.0,0
2017-11-08 00:00:00-05:00,33.378356056064256,33.636408874217224,33.27910205973402,33.61655807495117,66000,0.0,0
2017-11-09 00:00:00-05:00,33.36842759267851,33.547080993652344,33.15007638071813,33.547080993652344,78200,0.0,0
2017-11-10 00:00:00-05:00,33.507383808221185,33.67412978092981,33.46768599200789,33.646339416503906,29300,0.0,0
2017-11-13 00:00:00-05:00,33.487534440336994,33.636409759521484,33.30987300045975,33.636409759521484,73500,0.0,0
2017-11-14 00:00:00-05:00,33.576864670850355,33.73566729967497,33.52723577309309,33.715816497802734,81600,0.0,0
2017-11-15 00:00:00-05:00,33.537157464676675,33.5986938043549,33.26917736339784,33.418052673339844,44000,0.0,0
2017-11-16 00:00:00-05:00,33.6860360607021,33.99967340787075,33.48753562808231,33.96394348144531,53800,0.0,0
2017-11-17 00:00:00-05:00,33.92424011230469,33.96394171122059,33.84483691447288,33.92424011230469,27500,0.0,0
2017-11-20 00:00:00-05:00,34.023490615026944,34.16145045421212,33.944091202667536,33.9738655090332,163000,0.0,0
2017-11-21 00:00:00-05:00,34.16243894645772,34.41056823730469,34.11281384551882,34.41056823730469,99900,0.0,0
2017-11-22 00:00:00-05:00,34.49989906373764,34.65870167744524,34.23192272935535,34.331172943115234,166600,0.0,0
2017-11-24 00:00:00-05:00,34.49989936700123,34.60907687478858,34.410572659370935,34.50982666015625,63500,0.0,0
2017-11-27 00:00:00-05:00,34.59915633335477,34.683519401638485,34.22199867034955,34.23192596435547,138000,0.0,0
2017-11-28 00:00:00-05:00,34.281546985792495,34.61900300481879,34.24184538681226,34.56937789916992,126000,0.0,0
